Generacion,Mejor individuo,Mejor Fitness
286,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
287,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
288,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
289,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
290,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
291,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
292,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
293,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
294,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
295,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
296,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
297,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
298,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
299,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
300,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
301,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
302,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
303,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
304,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
305,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
306,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
307,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
308,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
309,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
310,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
311,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
312,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
313,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
314,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
315,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
316,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
317,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
318,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
319,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
320,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
321,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
322,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
323,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
324,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
325,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
326,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
327,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
328,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
329,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
330,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
331,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
332,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
333,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
334,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
335,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
336,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
337,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
338,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
339,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
340,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
341,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
342,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
343,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
344,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
345,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
346,[0.00173005 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6828998866484234
347,[0.00160458 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6829285025042066
348,[0.00160458 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6829285025042066
349,[0.00160458 0.00662328 0.39998611 0.37570039 0.16857608 0.04958718],-0.6829285025042066
350,[0.00809472 0.08080064 0.39999366 0.34636636 0.16661184 0.00136576],-0.6847380129359447
351,[0.00809472 0.08080064 0.39999366 0.34636636 0.16661184 0.00136576],-0.6847380129359447
352,[0.00809472 0.08080064 0.39999366 0.34636636 0.16661184 0.00136576],-0.6847380129359447
353,[0.00809472 0.08080064 0.39999366 0.34636636 0.16661184 0.00136576],-0.6847380129359447
354,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
355,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
356,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
357,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
358,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
359,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
360,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
361,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
362,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
363,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
364,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
365,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
366,[0.00687871 0.06368778 0.39998553 0.37240548 0.16115634 0.00246086],-0.6848603835019714
367,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
368,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
369,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
370,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
371,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
372,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
373,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
374,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
375,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
376,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
377,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
378,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
379,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
380,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
381,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
382,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
383,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
384,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
385,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
386,[0.00266145 0.06368778 0.39998553 0.37240548 0.16115634 0.00267411],-0.687742732119675
387,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
388,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
389,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
390,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
391,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
392,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
393,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
394,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
395,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
396,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
397,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
398,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
399,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
400,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
401,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
402,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
403,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
404,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
405,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
406,[0.00266145 0.06368778 0.39999641 0.37240548 0.16115634 0.00267411],-0.6877480066116909
407,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
408,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
409,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
410,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
411,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
412,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
413,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
414,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
415,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
416,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
417,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
418,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
419,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
420,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
421,[0.00266145 0.06368778 0.39999774 0.37240548 0.16115634 0.00267411],-0.6877486516237803
422,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
423,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
424,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
425,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
426,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
427,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
428,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
429,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
430,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
431,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
432,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
433,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
434,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
435,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
436,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00267411],-0.6877495951679831
437,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00057423],-0.687764260584254
438,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00057423],-0.687764260584254
439,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00057423],-0.687764260584254
440,[0.00266145 0.06368778 0.3999997  0.37240548 0.16115634 0.00057423],-0.687764260584254
441,"[1.76368489e-04 5.89962483e-02 3.99996683e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892313328012853
442,"[1.76368489e-04 5.89962483e-02 3.99996683e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892313328012853
443,"[1.76368489e-04 5.89962483e-02 3.99996683e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892313328012853
444,"[1.76368489e-04 5.89962483e-02 3.99996683e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892313328012853
445,"[1.76368489e-04 5.89962483e-02 3.99996683e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892313328012853
446,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
447,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
448,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
449,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
450,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
451,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
452,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
453,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
454,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
455,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
456,"[1.76368489e-04 5.89962483e-02 3.99997533e-01 3.83098429e-01
 1.60017908e-01 8.75113478e-04]",-0.6892316456034511
457,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
458,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
459,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
460,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
461,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
462,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
463,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
464,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
465,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
466,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
467,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
468,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
469,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
470,"[2.86198320e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899009289551332
471,"[4.18891578e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899020014675348
472,"[6.41863621e-05 5.02384471e-02 3.99994549e-01 3.93188918e-01
 1.56869745e-01 2.68954233e-04]",-0.6899037243678293
473,"[4.18891578e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902568378439278
474,"[4.18891578e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902568378439278
475,"[4.18891578e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902568378439278
476,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
477,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
478,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
479,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
480,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
481,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
482,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
483,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
484,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
485,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
486,"[3.43396913e-05 5.02384471e-02 3.99994549e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902594417337526
487,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
488,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
489,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
490,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
491,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
492,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
493,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
494,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
495,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
496,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
497,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
498,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 2.68954233e-04]",-0.6902600186472023
499,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 4.62918026e-05]",-0.6903094814231845
500,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 4.62918026e-05]",-0.6903094814231845
501,"[3.43396913e-05 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 4.62918026e-05]",-0.6903094814231845
502,"[2.73972567e-06 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 7.24655810e-06]",-0.6903262626412656
503,"[2.73972567e-06 5.02384471e-02 3.99995815e-01 3.95314743e-01
 1.56869745e-01 7.24655810e-06]",-0.6903262626412656
504,"[3.01626471e-06 4.81812033e-02 3.99993492e-01 3.98558177e-01
 1.55876811e-01 5.41706828e-05]",-0.6905176538253585
505,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98317276e-01
 1.55817035e-01 5.12800690e-05]",-0.6905220039269562
506,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98317276e-01
 1.55817035e-01 5.12800690e-05]",-0.6905220039269562
507,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98317276e-01
 1.55817035e-01 5.12800690e-05]",-0.6905220039269562
508,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
509,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
510,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
511,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
512,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
513,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
514,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
515,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
516,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
517,"[2.68302672e-06 4.76885323e-02 3.99991472e-01 3.98724422e-01
 1.55817035e-01 5.12800690e-05]",-0.6905568677377475
518,"[2.59000754e-06 4.70227194e-02 3.99991107e-01 3.99146106e-01
 1.55523051e-01 4.67689429e-05]",-0.6905687535435384
519,"[2.59000754e-06 4.70227194e-02 3.99991107e-01 3.99146106e-01
 1.55523051e-01 4.67689429e-05]",-0.6905687535435384
520,"[2.59000754e-06 4.70227194e-02 3.99991107e-01 3.99146106e-01
 1.55523051e-01 4.67689429e-05]",-0.6905687535435384
521,"[2.59000754e-06 4.70227194e-02 3.99991107e-01 3.99146106e-01
 1.55523051e-01 4.67689429e-05]",-0.6905687535435384
522,"[2.59000754e-06 4.70227194e-02 3.99991107e-01 3.99146106e-01
 1.55523051e-01 4.67689429e-05]",-0.6905687535435384
523,"[2.59000754e-06 4.70227194e-02 3.99991107e-01 3.99146106e-01
 1.55523051e-01 4.67689429e-05]",-0.6905687535435384
524,"[3.60903107e-06 4.74770313e-02 3.99991413e-01 3.98964970e-01
 1.55681136e-01 4.86343724e-05]",-0.6905733863024489
525,"[2.59000754e-06 4.70227194e-02 3.99996074e-01 3.99623055e-01
 1.55523051e-01 4.67689429e-05]",-0.6906220020304091
526,"[2.59000754e-06 4.70227194e-02 3.99996074e-01 3.99623055e-01
 1.55523051e-01 4.67689429e-05]",-0.6906220020304091
527,"[2.59000754e-06 4.70227194e-02 3.99996074e-01 3.99623055e-01
 1.55523051e-01 4.67689429e-05]",-0.6906220020304091
528,"[2.59000754e-06 4.70227194e-02 3.99996074e-01 3.99623055e-01
 1.55523051e-01 4.67689429e-05]",-0.6906220020304091
529,"[2.59000754e-06 4.70227194e-02 3.99996074e-01 3.99623055e-01
 1.55523051e-01 4.67689429e-05]",-0.6906220020304091
530,"[2.59000754e-06 4.70227194e-02 3.99996074e-01 3.99623055e-01
 1.55523051e-01 4.67689429e-05]",-0.6906220020304091
531,"[2.59000754e-06 4.70227194e-02 3.99996074e-01 3.99623055e-01
 1.55523051e-01 4.67689429e-05]",-0.6906220020304091
